srcid,destid,ds,yhat
02,19,2024-10-10,2163.0
02,19,2024-10-11,2859.0
02,19,2024-10-12,2243.0
02,19,2024-10-13,2051.0
02,19,2024-10-14,1724.0
02,19,2024-10-15,1865.0
02,19,2024-10-16,2000.0
02,19,2024-10-17,2165.0
02,19,2024-10-18,2861.0
02,19,2024-10-19,2245.0
02,19,2024-10-20,2053.0
02,19,2024-10-21,1726.0
02,19,2024-10-22,1867.0
02,19,2024-10-23,2002.0
02,19,2024-10-24,2167.0
02,19,2024-10-25,2863.0
02,19,2024-10-26,2248.0
02,19,2024-10-27,2055.0
02,19,2024-10-28,1728.0
02,19,2024-10-29,1869.0
02,19,2024-10-30,2004.0
02,19,2024-10-31,2169.0
02,19,2024-11-01,2865.0
02,19,2024-11-02,2250.0
02,19,2024-11-03,2057.0
02,19,2024-11-04,1730.0
02,19,2024-11-05,1871.0
02,19,2024-11-06,2006.0
02,19,2024-11-07,2171.0
02,19,2024-11-08,2867.0
02,19,2024-11-09,2252.0
02,19,2024-11-10,2059.0
02,19,2024-11-11,1732.0
02,19,2024-11-12,1873.0
02,19,2024-11-13,2008.0
02,19,2024-11-14,2173.0
02,19,2024-11-15,2869.0
02,19,2024-11-16,2254.0
02,19,2024-11-17,2061.0
02,19,2024-11-18,1734.0
02,19,2024-11-19,1875.0
02,19,2024-11-20,2010.0
02,19,2024-11-21,2175.0
02,19,2024-11-22,2871.0
02,19,2024-11-23,2256.0
02,19,2024-11-24,2063.0
02,19,2024-11-25,1736.0
02,19,2024-11-26,1877.0
02,19,2024-11-27,2012.0
02,19,2024-11-28,2178.0
02,19,2024-11-29,2873.0
02,19,2024-11-30,2258.0
02,19,2024-12-01,2065.0
02,19,2024-12-02,1738.0
02,19,2024-12-03,1879.0
02,19,2024-12-04,2014.0
02,19,2024-12-05,2180.0
02,19,2024-12-06,2875.0
02,19,2024-12-07,2260.0
02,19,2024-12-08,2067.0
02,19,2024-12-09,1740.0
02,19,2024-12-10,1881.0
02,19,2024-12-11,2016.0
02,19,2024-12-12,2182.0
02,19,2024-12-13,2877.0
02,19,2024-12-14,2262.0
02,19,2024-12-15,2069.0
02,19,2024-12-16,1742.0
02,19,2024-12-17,1884.0
02,19,2024-12-18,2018.0
02,19,2024-12-19,2184.0
02,19,2024-12-20,2879.0
02,19,2024-12-21,2264.0
02,19,2024-12-22,2071.0
02,19,2024-12-23,1744.0
02,19,2024-12-24,1886.0
02,19,2024-12-25,2020.0
02,19,2024-12-26,2186.0
02,19,2024-12-27,2881.0
02,19,2024-12-28,2266.0
02,19,2024-12-29,2073.0
02,19,2024-12-30,1747.0
02,19,2024-12-31,1888.0
02,19,2025-01-01,2022.0
02,19,2025-01-02,2188.0
02,19,2025-01-03,2883.0
02,19,2025-01-04,2268.0
02,19,2025-01-05,2075.0
02,19,2025-01-06,1749.0
02,19,2025-01-07,1890.0
02,19,2025-01-08,2024.0
02,19,2025-01-09,2190.0
02,19,2025-01-10,2885.0
02,19,2025-01-11,2270.0
02,19,2025-01-12,2077.0
02,19,2025-01-13,1751.0
02,19,2025-01-14,1892.0
02,19,2025-01-15,2026.0
02,19,2025-01-16,2192.0
02,19,2025-01-17,2887.0
02,19,2025-01-18,2272.0
02,19,2025-01-19,2079.0
02,19,2025-01-20,1753.0
02,19,2025-01-21,1894.0
02,19,2025-01-22,2028.0
02,19,2025-01-23,2194.0
02,19,2025-01-24,2889.0
02,19,2025-01-25,2274.0
02,19,2025-01-26,2081.0
02,19,2025-01-27,1755.0
02,19,2025-01-28,1896.0
02,19,2025-01-29,2030.0
02,19,2025-01-30,2196.0
02,19,2025-01-31,2891.0
02,19,2025-02-01,2276.0
02,19,2025-02-02,2083.0
02,19,2025-02-03,1757.0
02,19,2025-02-04,1898.0
02,19,2025-02-05,2032.0
02,19,2025-02-06,2198.0
02,19,2025-02-07,2893.0
02,19,2025-02-08,2278.0
02,19,2025-02-09,2085.0
02,19,2025-02-10,1759.0
02,19,2025-02-11,1900.0
02,19,2025-02-12,2034.0
02,19,2025-02-13,2200.0
02,19,2025-02-14,2895.0
02,19,2025-02-15,2280.0
02,19,2025-02-16,2087.0
02,19,2025-02-17,1761.0
02,19,2025-02-18,1902.0
02,19,2025-02-19,2036.0
02,19,2025-02-20,2202.0
02,19,2025-02-21,2897.0
02,19,2025-02-22,2282.0
02,19,2025-02-23,2089.0
02,19,2025-02-24,1763.0
02,19,2025-02-25,1904.0
02,19,2025-02-26,2038.0
02,19,2025-02-27,2204.0
02,19,2025-02-28,2899.0
02,19,2025-03-01,2284.0
02,21,2023-03-01,1406.0
02,21,2023-03-02,1453.0
02,21,2023-03-03,1862.0
02,21,2023-03-04,1628.0
02,21,2023-03-05,1435.0
02,21,2023-03-06,1362.0
02,21,2023-03-07,1268.0
02,21,2023-03-08,1406.0
02,21,2023-03-09,1454.0
02,21,2023-03-10,1863.0
02,21,2023-03-11,1629.0
02,21,2023-03-12,1435.0
02,21,2023-03-13,1363.0
02,21,2023-03-14,1269.0
02,21,2023-03-15,1407.0
02,21,2023-03-16,1455.0
02,21,2023-03-17,1863.0
02,21,2023-03-18,1630.0
02,21,2023-03-19,1436.0
02,21,2023-03-20,1363.0
02,21,2023-03-21,1270.0
02,21,2023-03-22,1408.0
02,21,2023-03-23,1455.0
02,21,2023-03-24,1864.0
02,21,2023-03-25,1630.0
02,21,2023-03-26,1437.0
02,21,2023-03-27,1364.0
02,21,2023-03-28,1270.0
02,21,2023-03-29,1409.0
02,21,2023-03-30,1456.0
02,21,2023-03-31,1865.0
02,21,2023-04-01,1631.0
02,21,2023-04-02,1437.0
02,21,2023-04-03,1365.0
02,21,2023-04-04,1271.0
02,21,2023-04-05,1409.0
02,21,2023-04-06,1457.0
02,21,2023-04-07,1865.0
02,21,2023-04-08,1632.0
02,21,2023-04-09,1438.0
02,21,2023-04-10,1366.0
02,21,2023-04-11,1272.0
02,21,2023-04-12,1410.0
02,21,2023-04-13,1458.0
02,21,2023-04-14,1866.0
02,21,2023-04-15,1633.0
02,21,2023-04-16,1439.0
02,21,2023-04-17,1366.0
02,21,2023-04-18,1273.0
02,21,2023-04-19,1411.0
02,21,2023-04-20,1458.0
02,21,2023-04-21,1867.0
02,21,2023-04-22,1633.0
02,21,2023-04-23,1440.0
02,21,2023-04-24,1367.0
02,21,2023-04-25,1273.0
02,21,2023-04-26,1411.0
02,21,2023-04-27,1459.0
02,21,2023-04-28,1868.0
02,21,2023-04-29,1634.0
02,21,2023-04-30,1440.0
02,21,2023-05-01,1368.0
02,21,2023-05-02,1274.0
02,21,2023-05-03,1412.0
02,21,2023-05-04,1460.0
02,21,2023-05-05,1868.0
02,21,2023-05-06,1635.0
02,21,2023-05-07,1441.0
02,21,2023-05-08,1368.0
02,21,2023-05-09,1275.0
02,21,2023-05-10,1413.0
02,21,2023-05-11,1460.0
02,21,2023-05-12,1869.0
02,21,2023-05-13,1635.0
02,21,2023-05-14,1442.0
02,21,2023-05-15,1369.0
02,21,2023-05-16,1276.0
02,21,2023-05-17,1414.0
02,21,2023-05-18,1461.0
02,21,2023-05-19,1870.0
02,21,2023-05-20,1636.0
02,21,2023-05-21,1443.0
02,21,2023-05-22,1370.0
02,21,2023-05-23,1276.0
02,21,2023-05-24,1414.0
02,21,2023-05-25,1462.0
02,21,2023-05-26,1871.0
02,21,2023-05-27,1637.0
02,21,2023-05-28,1443.0
02,21,2023-05-29,1371.0
02,21,2023-05-30,1277.0
02,21,2023-05-31,1415.0
02,21,2023-06-01,1463.0
02,21,2023-06-02,1871.0
02,21,2023-06-03,1638.0
02,21,2023-06-04,1444.0
02,21,2023-06-05,1371.0
02,21,2023-06-06,1278.0
02,21,2023-06-07,1416.0
02,21,2023-06-08,1463.0
02,21,2023-06-09,1872.0
02,21,2023-06-10,1638.0
02,21,2023-06-11,1445.0
02,21,2023-06-12,1372.0
02,21,2023-06-13,1278.0
02,21,2023-06-14,1417.0
02,21,2023-06-15,1464.0
02,21,2023-06-16,1873.0
02,21,2023-06-17,1639.0
02,21,2023-06-18,1445.0
02,21,2023-06-19,1373.0
02,21,2023-06-20,1279.0
02,21,2023-06-21,1417.0
02,21,2023-06-22,1465.0
02,21,2023-06-23,1873.0
02,21,2023-06-24,1640.0
02,21,2023-06-25,1446.0
02,21,2023-06-26,1373.0
02,21,2023-06-27,1280.0
02,21,2023-06-28,1418.0
02,21,2023-06-29,1466.0
02,21,2023-06-30,1874.0
02,21,2023-07-01,1640.0
02,21,2023-07-02,1447.0
02,21,2023-07-03,1374.0
02,21,2023-07-04,1281.0
02,21,2023-07-05,1419.0
02,21,2023-07-06,1466.0
02,21,2023-07-07,1875.0
02,21,2023-07-08,1641.0
02,21,2023-07-09,1448.0
02,21,2023-07-10,1375.0
02,21,2023-07-11,1281.0
02,21,2023-07-12,1419.0
02,21,2023-07-13,1467.0
02,21,2023-07-14,1876.0
02,21,2023-07-15,1642.0
02,21,2023-07-16,1448.0
02,21,2023-07-17,1376.0
02,21,2023-07-18,1282.0
02,21,2023-07-19,1420.0
02,21,2023-07-20,1468.0
02,21,2023-07-21,1876.0
02,21,2023-07-22,1643.0
02,21,2023-07-23,1449.0
02,21,2023-07-24,1376.0
02,21,2023-07-25,1283.0
02,21,2023-07-26,1421.0
02,21,2023-07-27,1468.0
02,21,2023-07-28,1877.0
02,21,2023-07-29,1643.0
02,21,2023-07-30,1450.0
02,21,2023-07-31,1377.0
02,21,2023-08-01,1284.0
02,21,2023-08-02,1422.0
02,21,2023-08-03,1469.0
02,21,2023-08-04,1878.0
02,21,2023-08-05,1644.0
02,21,2023-08-06,1451.0
02,21,2023-08-07,1378.0
02,21,2023-08-08,1284.0
02,21,2023-08-09,1422.0
02,21,2023-08-10,1470.0
02,21,2023-08-11,1879.0
02,21,2023-08-12,1645.0
02,21,2023-08-13,1451.0
02,21,2023-08-14,1379.0
02,21,2023-08-15,1285.0
02,21,2023-08-16,1423.0
02,21,2023-08-17,1471.0
02,21,2023-08-18,1879.0
02,21,2023-08-19,1646.0
02,21,2023-08-20,1452.0
02,21,2023-08-21,1379.0
02,21,2023-08-22,1286.0
02,21,2023-08-23,1424.0
02,21,2023-08-24,1472.0
02,21,2023-08-25,1880.0
02,21,2023-08-26,1647.0
02,21,2023-08-27,1453.0
02,21,2023-08-28,1380.0
02,21,2023-08-29,1287.0
02,21,2023-08-30,1425.0
02,21,2023-08-31,1472.0
02,21,2023-09-01,1881.0
02,21,2023-09-02,1648.0
02,21,2023-09-03,1454.0
02,21,2023-09-04,1381.0
02,21,2023-09-05,1288.0
02,21,2023-09-06,1426.0
02,21,2023-09-07,1473.0
02,21,2023-09-08,1882.0
02,21,2023-09-09,1648.0
02,21,2023-09-10,1455.0
02,21,2023-09-11,1382.0
02,21,2023-09-12,1289.0
02,21,2023-09-13,1427.0
02,21,2023-09-14,1474.0
02,21,2023-09-15,1883.0
02,21,2023-09-16,1649.0
02,21,2023-09-17,1456.0
02,21,2023-09-18,1383.0
02,21,2023-09-19,1290.0
02,21,2023-09-20,1428.0
02,21,2023-09-21,1475.0
02,21,2023-09-22,1884.0
02,21,2023-09-23,1651.0
02,21,2023-09-24,1457.0
02,21,2023-09-25,1384.0
02,21,2023-09-26,1291.0
02,21,2023-09-27,1429.0
02,21,2023-09-28,1477.0
02,21,2023-09-29,1885.0
02,21,2023-09-30,1652.0
02,21,2023-10-01,1458.0
02,21,2023-10-02,1386.0
02,21,2023-10-03,1292.0
02,21,2023-10-04,1430.0
02,21,2023-10-05,1478.0
02,21,2023-10-06,1887.0
02,21,2023-10-07,1653.0
02,21,2023-10-08,1460.0
02,21,2023-10-09,1387.0
02,21,2023-10-10,1294.0
02,21,2023-10-11,1432.0
02,21,2023-10-12,1479.0
02,21,2023-10-13,1888.0
02,21,2023-10-14,1655.0
02,21,2023-10-15,1461.0
02,21,2023-10-16,1388.0
02,21,2023-10-17,1295.0
02,21,2023-10-18,1433.0
02,21,2023-10-19,1481.0
02,21,2023-10-20,1890.0
02,21,2023-10-21,1656.0
02,21,2023-10-22,1462.0
02,21,2023-10-23,1390.0
02,21,2023-10-24,1296.0
02,21,2023-10-25,1435.0
02,21,2023-10-26,1482.0
02,21,2023-10-27,1891.0
02,21,2023-10-28,1658.0
02,21,2023-10-29,1464.0
02,21,2023-10-30,1392.0
02,21,2023-10-31,1298.0
02,21,2023-11-01,1436.0
02,21,2023-11-02,1484.0
02,21,2023-11-03,1893.0
02,21,2023-11-04,1659.0
02,21,2023-11-05,1466.0
02,21,2023-11-06,1393.0
02,21,2023-11-07,1300.0
02,21,2023-11-08,1438.0
02,21,2023-11-09,1486.0
02,21,2023-11-10,1895.0
02,21,2023-11-11,1661.0
02,21,2023-11-12,1468.0
02,21,2023-11-13,1395.0
02,21,2023-11-14,1302.0
02,21,2023-11-15,1440.0
02,21,2023-11-16,1488.0
02,21,2023-11-17,1897.0
02,21,2023-11-18,1663.0
02,21,2023-11-19,1470.0
02,21,2023-11-20,1397.0
02,21,2023-11-21,1304.0
02,21,2023-11-22,1442.0
02,21,2023-11-23,1490.0
02,21,2023-11-24,1899.0
02,21,2023-11-25,1665.0
02,21,2023-11-26,1472.0
02,21,2023-11-27,1399.0
02,21,2023-11-28,1306.0
02,21,2023-11-29,1444.0
02,21,2023-11-30,1492.0
02,21,2023-12-01,1901.0
02,21,2023-12-02,1667.0
02,21,2023-12-03,1474.0
02,21,2023-12-04,1401.0
02,21,2023-12-05,1308.0
02,21,2023-12-06,1446.0
02,21,2023-12-07,1494.0
02,21,2023-12-08,1903.0
02,21,2023-12-09,1669.0
02,21,2023-12-10,1476.0
02,21,2023-12-11,1403.0
02,21,2023-12-12,1310.0
02,21,2023-12-13,1448.0
02,21,2023-12-14,1496.0
02,21,2023-12-15,1905.0
02,21,2023-12-16,1672.0
02,21,2023-12-17,1478.0
02,21,2023-12-18,1406.0
02,21,2023-12-19,1312.0
02,21,2023-12-20,1451.0
02,21,2023-12-21,1498.0
02,21,2023-12-22,1907.0
02,21,2023-12-23,1674.0
02,21,2023-12-24,1480.0
02,21,2023-12-25,1408.0
02,21,2023-12-26,1315.0
02,21,2023-12-27,1453.0
02,21,2023-12-28,1501.0
02,21,2023-12-29,1910.0
02,21,2023-12-30,1676.0
02,21,2023-12-31,1483.0
02,21,2024-01-01,1410.0
02,21,2024-01-02,1317.0
02,21,2024-01-03,1455.0
02,21,2024-01-04,1503.0
02,21,2024-01-05,1912.0
02,21,2024-01-06,1679.0
02,21,2024-01-07,1485.0
02,21,2024-01-08,1413.0
02,21,2024-01-09,1320.0
02,21,2024-01-10,1458.0
02,21,2024-01-11,1506.0
02,21,2024-01-12,1915.0
02,21,2024-01-13,1681.0
02,21,2024-01-14,1488.0
02,21,2024-01-15,1415.0
02,21,2024-01-16,1322.0
02,21,2024-01-17,1460.0
02,21,2024-01-18,1508.0
02,21,2024-01-19,1917.0
02,21,2024-01-20,1684.0
02,21,2024-01-21,1490.0
02,21,2024-01-22,1418.0
02,21,2024-01-23,1324.0
02,21,2024-01-24,1463.0
02,21,2024-01-25,1511.0
02,21,2024-01-26,1919.0
02,21,2024-01-27,1686.0
02,21,2024-01-28,1493.0
02,21,2024-01-29,1420.0
02,21,2024-01-30,1327.0
02,21,2024-01-31,1465.0
02,21,2024-02-01,1513.0
02,21,2024-02-02,1922.0
02,21,2024-02-03,1688.0
02,21,2024-02-04,1495.0
02,21,2024-02-05,1423.0
02,21,2024-02-06,1329.0
02,21,2024-02-07,1468.0
02,21,2024-02-08,1515.0
02,21,2024-02-09,1924.0
02,21,2024-02-10,1691.0
02,21,2024-02-11,1498.0
02,21,2024-02-12,1425.0
02,21,2024-02-13,1332.0
02,21,2024-02-14,1470.0
02,21,2024-02-15,1518.0
02,21,2024-02-16,1927.0
02,21,2024-02-17,1693.0
02,21,2024-02-18,1500.0
02,21,2024-02-19,1428.0
02,21,2024-02-20,1334.0
02,21,2024-02-21,1473.0
02,21,2024-02-22,1520.0
02,21,2024-02-23,1929.0
02,21,2024-02-24,1696.0
02,21,2024-02-25,1502.0
02,21,2024-02-26,1430.0
02,21,2024-02-27,1337.0
02,21,2024-02-28,1475.0
02,21,2024-02-29,1523.0
02,21,2024-03-01,1932.0
02,21,2024-03-02,1698.0
02,21,2024-03-03,1505.0
02,21,2024-03-04,1433.0
02,21,2024-03-05,1339.0
02,21,2024-03-06,1478.0
02,21,2024-03-07,1525.0
02,21,2024-03-08,1934.0
02,21,2024-03-09,1701.0
02,21,2024-03-10,1507.0
02,21,2024-03-11,1435.0
02,21,2024-03-12,1342.0
02,21,2024-03-13,1480.0
02,21,2024-03-14,1528.0
02,21,2024-03-15,1937.0
02,21,2024-03-16,1703.0
02,21,2024-03-17,1510.0
02,21,2024-03-18,1437.0
02,21,2024-03-19,1344.0
02,21,2024-03-20,1482.0
02,21,2024-03-21,1530.0
02,21,2024-03-22,1939.0
02,21,2024-03-23,1706.0
02,21,2024-03-24,1512.0
02,21,2024-03-25,1440.0
02,21,2024-03-26,1347.0
02,21,2024-03-27,1485.0
02,21,2024-03-28,1533.0
02,21,2024-03-29,1942.0
02,21,2024-03-30,1708.0
02,21,2024-03-31,1515.0
02,21,2024-04-01,1442.0
02,21,2024-04-02,1349.0
02,21,2024-04-03,1487.0
02,21,2024-04-04,1535.0
02,21,2024-04-05,1944.0
02,21,2024-04-06,1711.0
02,21,2024-04-07,1517.0
02,21,2024-04-08,1445.0
02,21,2024-04-09,1352.0
02,21,2024-04-10,1490.0
02,21,2024-04-11,1538.0
02,21,2024-04-12,1947.0
02,21,2024-04-13,1713.0
02,21,2024-04-14,1520.0
02,21,2024-04-15,1447.0
02,21,2024-04-16,1354.0
02,21,2024-04-17,1492.0
02,21,2024-04-18,1540.0
02,21,2024-04-19,1949.0
02,21,2024-04-20,1716.0
02,21,2024-04-21,1522.0
02,21,2024-04-22,1450.0
02,21,2024-04-23,1356.0
02,21,2024-04-24,1495.0
02,21,2024-04-25,1543.0
02,21,2024-04-26,1952.0
02,21,2024-04-27,1718.0
02,21,2024-04-28,1525.0
02,21,2024-04-29,1452.0
02,21,2024-04-30,1359.0
02,21,2024-05-01,1497.0
02,21,2024-05-02,1545.0
02,21,2024-05-03,1954.0
02,21,2024-05-04,1721.0
02,21,2024-05-05,1527.0
02,21,2024-05-06,1455.0
02,21,2024-05-07,1361.0
02,21,2024-05-08,1500.0
02,21,2024-05-09,1548.0
02,21,2024-05-10,1956.0
02,21,2024-05-11,1723.0
02,21,2024-05-12,1530.0
02,21,2024-05-13,1457.0
02,21,2024-05-14,1364.0
02,21,2024-05-15,1502.0
02,21,2024-05-16,1550.0
02,21,2024-05-17,1959.0
02,21,2024-05-18,1725.0
02,21,2024-05-19,1532.0
02,21,2024-05-20,1460.0
02,21,2024-05-21,1366.0
02,21,2024-05-22,1505.0
02,21,2024-05-23,1552.0
02,21,2024-05-24,1961.0
02,21,2024-05-25,1728.0
02,21,2024-05-26,1535.0
02,21,2024-05-27,1462.0
02,21,2024-05-28,1369.0
02,21,2024-05-29,1507.0
02,21,2024-05-30,1555.0
02,21,2024-05-31,1964.0
02,21,2024-06-01,1730.0
02,21,2024-06-02,1537.0
02,21,2024-06-03,1465.0
02,21,2024-06-04,1371.0
02,21,2024-06-05,1510.0
02,21,2024-06-06,1557.0
02,21,2024-06-07,1966.0
02,21,2024-06-08,1733.0
02,21,2024-06-09,1539.0
02,21,2024-06-10,1467.0
02,21,2024-06-11,1374.0
02,21,2024-06-12,1512.0
02,21,2024-06-13,1560.0
02,21,2024-06-14,1969.0
02,21,2024-06-15,1735.0
02,21,2024-06-16,1542.0
02,21,2024-06-17,1470.0
02,21,2024-06-18,1376.0
02,21,2024-06-19,1515.0
02,21,2024-06-20,1562.0
02,21,2024-06-21,1971.0
02,21,2024-06-22,1738.0
02,21,2024-06-23,1544.0
02,21,2024-06-24,1472.0
02,21,2024-06-25,1379.0
02,21,2024-06-26,1517.0
02,21,2024-06-27,1565.0
02,21,2024-06-28,1974.0
02,21,2024-06-29,1740.0
02,21,2024-06-30,1547.0
02,21,2024-07-01,1474.0
02,21,2024-07-02,1381.0
02,21,2024-07-03,1520.0
02,21,2024-07-04,1567.0
02,21,2024-07-05,1976.0
02,21,2024-07-06,1743.0
02,21,2024-07-07,1549.0
02,21,2024-07-08,1477.0
02,21,2024-07-09,1384.0
02,21,2024-07-10,1522.0
02,21,2024-07-11,1570.0
02,21,2024-07-12,1979.0
02,21,2024-07-13,1745.0
02,21,2024-07-14,1552.0
02,21,2024-07-15,1479.0
02,21,2024-07-16,1386.0
02,21,2024-07-17,1524.0
02,21,2024-07-18,1572.0
02,21,2024-07-19,1981.0
02,21,2024-07-20,1748.0
02,21,2024-07-21,1554.0
02,21,2024-07-22,1482.0
02,21,2024-07-23,1389.0
02,21,2024-07-24,1527.0
02,21,2024-07-25,1575.0
02,21,2024-07-26,1984.0
02,21,2024-07-27,1750.0
02,21,2024-07-28,1557.0
02,21,2024-07-29,1484.0
02,21,2024-07-30,1391.0
02,21,2024-07-31,1529.0
02,21,2024-08-01,1577.0
02,21,2024-08-02,1986.0
02,21,2024-08-03,1753.0
02,21,2024-08-04,1559.0
02,21,2024-08-05,1487.0
02,21,2024-08-06,1394.0
02,21,2024-08-07,1532.0
02,21,2024-08-08,1580.0
02,21,2024-08-09,1989.0
02,21,2024-08-10,1755.0
02,21,2024-08-11,1562.0
02,21,2024-08-12,1489.0
02,21,2024-08-13,1396.0
02,21,2024-08-14,1534.0
02,21,2024-08-15,1582.0
02,21,2024-08-16,1991.0
02,21,2024-08-17,1758.0
02,21,2024-08-18,1564.0
02,21,2024-08-19,1492.0
02,21,2024-08-20,1398.0
02,21,2024-08-21,1537.0
02,21,2024-08-22,1585.0
02,21,2024-08-23,1993.0
02,21,2024-08-24,1760.0
02,21,2024-08-25,1567.0
02,21,2024-08-26,1494.0
02,21,2024-08-27,1401.0
02,21,2024-08-28,1539.0
02,21,2024-08-29,1587.0
02,21,2024-08-30,1996.0
02,21,2024-08-31,1762.0
02,21,2024-09-01,1569.0
02,21,2024-09-02,1497.0
02,21,2024-09-03,1403.0
02,21,2024-09-04,1542.0
02,21,2024-09-05,1589.0
02,21,2024-09-06,1998.0
02,21,2024-09-07,1765.0
02,21,2024-09-08,1572.0
02,21,2024-09-09,1499.0
02,21,2024-09-10,1406.0
02,21,2024-09-11,1544.0
02,21,2024-09-12,1592.0
02,21,2024-09-13,2001.0
02,21,2024-09-14,1767.0
02,21,2024-09-15,1574.0
02,21,2024-09-16,1502.0
02,21,2024-09-17,1408.0
02,21,2024-09-18,1547.0
02,21,2024-09-19,1594.0
02,21,2024-09-20,2003.0
02,21,2024-09-21,1770.0
02,21,2024-09-22,1577.0
02,21,2024-09-23,1504.0
02,21,2024-09-24,1411.0
02,21,2024-09-25,1549.0
02,21,2024-09-26,1597.0
02,21,2024-09-27,2006.0
02,21,2024-09-28,1772.0
02,21,2024-09-29,1579.0
02,21,2024-09-30,1507.0
02,21,2024-10-01,1413.0
02,21,2024-10-02,1552.0
02,21,2024-10-03,1599.0
02,21,2024-10-04,2008.0
02,21,2024-10-05,1775.0
02,21,2024-10-06,1581.0
02,21,2024-10-07,1509.0
02,21,2024-10-08,1416.0
02,21,2024-10-09,1554.0
02,21,2024-10-10,1602.0
02,21,2024-10-11,2011.0
02,21,2024-10-12,1777.0
02,21,2024-10-13,1584.0
02,21,2024-10-14,1512.0
02,21,2024-10-15,1418.0
02,21,2024-10-16,1557.0
02,21,2024-10-17,1604.0
02,21,2024-10-18,2013.0
02,21,2024-10-19,1780.0
02,21,2024-10-20,1586.0
02,21,2024-10-21,1514.0
02,21,2024-10-22,1421.0
02,21,2024-10-23,1559.0
02,21,2024-10-24,1607.0
02,21,2024-10-25,2016.0
02,21,2024-10-26,1782.0
02,21,2024-10-27,1589.0
02,21,2024-10-28,1516.0
02,21,2024-10-29,1423.0
02,21,2024-10-30,1561.0
02,21,2024-10-31,1609.0
02,21,2024-11-01,2018.0
02,21,2024-11-02,1785.0
02,21,2024-11-03,1591.0
02,21,2024-11-04,1519.0
02,21,2024-11-05,1426.0
02,21,2024-11-06,1564.0
02,21,2024-11-07,1612.0
02,21,2024-11-08,2021.0
02,21,2024-11-09,1787.0
02,21,2024-11-10,1594.0
02,21,2024-11-11,1521.0
02,21,2024-11-12,1428.0
02,21,2024-11-13,1566.0
02,21,2024-11-14,1614.0
02,21,2024-11-15,2023.0
02,21,2024-11-16,1790.0
02,21,2024-11-17,1596.0
02,21,2024-11-18,1524.0
02,21,2024-11-19,1431.0
02,21,2024-11-20,1569.0
02,21,2024-11-21,1617.0
02,21,2024-11-22,2026.0
02,21,2024-11-23,1792.0
02,21,2024-11-24,1599.0
02,21,2024-11-25,1526.0
02,21,2024-11-26,1433.0
02,21,2024-11-27,1571.0
02,21,2024-11-28,1619.0
02,21,2024-11-29,2028.0
02,21,2024-11-30,1795.0
02,21,2024-12-01,1601.0
02,21,2024-12-02,1529.0
02,21,2024-12-03,1435.0
02,21,2024-12-04,1574.0
02,21,2024-12-05,1622.0
02,21,2024-12-06,2031.0
02,21,2024-12-07,1797.0
02,21,2024-12-08,1604.0
02,21,2024-12-09,1531.0
02,21,2024-12-10,1438.0
02,21,2024-12-11,1576.0
02,21,2024-12-12,1624.0
02,21,2024-12-13,2033.0
02,21,2024-12-14,1800.0
02,21,2024-12-15,1606.0
02,21,2024-12-16,1534.0
02,21,2024-12-17,1440.0
02,21,2024-12-18,1579.0
02,21,2024-12-19,1627.0
02,21,2024-12-20,2035.0
02,21,2024-12-21,1802.0
02,21,2024-12-22,1609.0
02,21,2024-12-23,1536.0
02,21,2024-12-24,1443.0
02,21,2024-12-25,1581.0
02,21,2024-12-26,1629.0
02,21,2024-12-27,2038.0
02,21,2024-12-28,1804.0
02,21,2024-12-29,1611.0
02,21,2024-12-30,1539.0
02,21,2024-12-31,1445.0
02,21,2025-01-01,1584.0
02,21,2025-01-02,1631.0
02,21,2025-01-03,2040.0
02,21,2025-01-04,1807.0
02,21,2025-01-05,1614.0
02,21,2025-01-06,1541.0
02,21,2025-01-07,1448.0
02,21,2025-01-08,1586.0
02,21,2025-01-09,1634.0
02,21,2025-01-10,2043.0
02,21,2025-01-11,1809.0
02,21,2025-01-12,1616.0
02,21,2025-01-13,1544.0
02,21,2025-01-14,1450.0
02,21,2025-01-15,1589.0
02,21,2025-01-16,1636.0
02,21,2025-01-17,2045.0
02,21,2025-01-18,1812.0
02,21,2025-01-19,1618.0
02,21,2025-01-20,1546.0
02,21,2025-01-21,1453.0
02,21,2025-01-22,1591.0
02,21,2025-01-23,1639.0
02,21,2025-01-24,2048.0
02,21,2025-01-25,1814.0
02,21,2025-01-26,1621.0
02,21,2025-01-27,1549.0
02,21,2025-01-28,1455.0
02,21,2025-01-29,1594.0
02,21,2025-01-30,1641.0
02,21,2025-01-31,2050.0
02,21,2025-02-01,1817.0
02,21,2025-02-02,1623.0
02,21,2025-02-03,1551.0
02,21,2025-02-04,1458.0
02,21,2025-02-05,1596.0
02,21,2025-02-06,1644.0
02,21,2025-02-07,2053.0
02,21,2025-02-08,1819.0
02,21,2025-02-09,1626.0
02,21,2025-02-10,1553.0
02,21,2025-02-11,1460.0
02,21,2025-02-12,1599.0
02,21,2025-02-13,1646.0
02,21,2025-02-14,2055.0
02,21,2025-02-15,1822.0
02,21,2025-02-16,1628.0
02,21,2025-02-17,1556.0
02,21,2025-02-18,1463.0
02,21,2025-02-19,1601.0
02,21,2025-02-20,1649.0
02,21,2025-02-21,2058.0
02,21,2025-02-22,1824.0
02,21,2025-02-23,1631.0
02,21,2025-02-24,1558.0
02,21,2025-02-25,1465.0
02,21,2025-02-26,1603.0
02,21,2025-02-27,1651.0
02,21,2025-02-28,2060.0
